poi_id,name,address,lon,lat,raw_keyword,raw_type,source,status,category,classification_reason
P02129,上海电子物联产业园,景联路439号,121.443809,31.098986,产业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02130,天华信息科技园,凯旋南路与龙田路交叉口南140米,121.442054,31.17289,产业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02131,华东师大科技园,金沙江路1006弄1号(大渡河路地铁站4号口步行130米),121.393014,31.232361,产业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02132,上海豪禺创业园,九泾路959号,121.287947,31.142446,产业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02133,临港松江科技城,莘砖公路518号,121.321326,31.094224,产业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02134,明谷科技园,中春路7001号,121.345526,31.136717,产业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02135,振华企业广场康桥园区,康桥路787号,121.549371,31.146152,产业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02136,虹钦园,钦州北路1089号,121.40658,31.178307,产业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02137,同乐坊,海防路555号,121.44366,31.236699,产业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02138,上海花园坊节能环保产业园,花园路171号(近中山北一路),121.475604,31.272301,产业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02139,银石科技商务园区,顾戴路2568号(七莘路地铁站3号口步行270米),121.359786,31.131186,产业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02140,上海红虹科创产业基地,泗泾镇泗砖公路351号,121.285417,31.104365,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02141,蓝海云创·环普,万康路328号,121.522813,31.081803,工业园,商务住宅;楼宇;商务写字楼,amap,kept,industrial_space,命中产业/园区关键词「工业园」
P02142,中春2666,中春路2666号奥动换电,121.383644,31.072016,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02143,长三角绿洲智谷·赵巷园区F区,佳采路258号(嘉松中路地铁站1号口步行340米),121.221182,31.162439,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02144,蒲溪商务中心,中春路7666弄1-15号杨新港路6号,121.343198,31.146808,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02145,上海天洲科创园,潘川路1650号,121.342063,31.460876,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02146,AVANT西岸数智中心,北至龙恒路西至龙吴路东至天钥桥南路南至龙耀路,121.450165,31.162545,工业园,商务住宅;商务住宅相关;商务住宅相关,amap,kept,industrial_space,命中产业/园区关键词「工业园」
P02147,华新·中交数字智造港,华志路1388号,121.212528,31.232271,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02148,康达源谷,张江高科技园区金科路2966号,121.599234,31.205158,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02149,曹农科创园,曹农路5弄,121.287946,31.034911,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02150,亿站科创园,光中路255号,121.392606,31.073468,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02151,燎申智城·大虹桥科创中心,纪鹤路128号,121.261631,31.246396,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02152,华为练秋湖研发中心-A区,窑厂路与泽青路交叉口西南200米,120.983105,31.074955,工业园,商务住宅;产业园区;产业园区,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P02153,华为练秋湖研发中心-D区,港悦路辅路与华为大道交叉口西380米,120.976657,31.068136,工业园,商务住宅;产业园区;产业园区,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P02154,申北科创园,富联一路18号,121.415336,31.368387,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02155,理想汽车上海协通园,安亭镇安驰路288弄(上海汽车城地铁站3号口步行170米),121.178344,31.284997,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02156,生研湾企业中心,川桥路1369号,121.62457,31.249079,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02157,上海美的全球创新园区,徐泾镇徐民东路777号,121.279369,31.176771,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02158,三友产业园,恒南路1399号1幢109上海涛闻,121.512193,31.087627,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02159,联东U谷·上海南桥创新科技园,南桥镇地灵路950号,121.420159,30.931434,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02160,创E谷创新产业园,莲花南路3110号,121.430869,31.057598,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02161,联东U谷宝山未来科技产业港,海宇路,121.371065,31.46359,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02162,科创金谷,虹梅南路3476号,121.440329,31.085115,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02163,时代华智上海新能源生态园,丰翔支路66号,121.335829,31.307353,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02164,101在线新经济产业,泰联路101号,121.439217,31.350213,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02165,临港莘海科技园,七莘路1189号,121.366964,31.126326,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02166,欧马腾数字文化创意产业园,都会路2058号,121.419325,31.066554,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02167,Office Park金科园,金海路与金海高架路入口交叉口东南200米,121.605843,31.256247,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02168,越界智造局,蒙自路169号(马当路地铁站3号口步行290米),121.478038,31.206445,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02169,临港新科园东区,新元南路999弄,121.819741,30.881741,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02170,网易上海国际文创科技园,佳悦路与盈港东路交叉口东南360米,121.234072,31.163187,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02171,G60松江·中安科创园北区,洞泾镇长浜路1155弄,121.289693,31.097073,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02172,模速空间SMC(A区),龙台路180号F2幢1-4层,121.460834,31.158831,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02173,李宁电商运营中心一华东智慧物流中心,安亭镇众百路448号,121.243469,31.318351,工业园,生活服务;生活服务场所;生活服务场所,amap,kept,industrial_space,命中产业/园区关键词「工业园」
P02174,中浦食品安全智慧城,崧复路1299号,121.166116,31.17361,工业园,购物服务;购物相关场所;购物相关场所,amap,kept,industrial_space,命中产业/园区关键词「工业园」
P02175,安懋北区,罗泾镇萧云路1059号,121.332374,31.450641,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02176,星联园区,钦江路99号(桂林路地铁站10号口步行390米),121.410776,31.176061,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02177,浦航5298文创园,浦东新区航头镇沪南路5298号,121.593183,31.041284,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02178,云亭德必易园,沪亭路880号,121.324626,31.136706,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02179,新必产业园,联川路213号,121.52708,31.075153,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02180,神曦创业园区,盛龙路20号,121.313711,31.094115,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02181,华为练秋湖研发中心-F区,培雅南路华为研发中心,120.970206,31.069444,工业园,商务住宅;产业园区;产业园区,amap,kept,urban_production,命中城市型生产关键词「研发中心」
P02182,长三角绿洲智谷·赵巷园区D区,佳迪路与佳采路交叉口东南角,121.224436,31.160015,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02183,三林坊文化创意园,三林路868号-878号(三林地铁站4号口步行150米),121.508859,31.142087,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02184,捷虹科技园,民风路351号,121.663849,31.285283,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02185,上海科技绿洲4期,莲花路与田林路交叉口南约120米,121.390833,31.16325,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02186,嘉铭巢生·张江生命科学园,康威路795弄,121.618652,31.124373,工业园,商务住宅;商务住宅相关;商务住宅相关,amap,kept,industrial_space,命中产业/园区关键词「工业园」
P02187,中邮创新,真大路450弄11号,121.400844,31.294957,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02188,东方智媒城,浦科路88号,121.511393,31.093268,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02189,泛微软件园,三鲁公路3419号,121.519922,31.082484,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02190,MAX科技园(上海·虹桥),江桥镇鹤旋东路98弄2号502,121.327938,31.237435,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02191,临港智造园十期,沧海路4188号,121.761413,30.858508,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02192,张江机器人谷-叠桥128,叠桥路39号,121.623067,31.120094,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02193,安泰产业园,竹盈路200号,121.105795,31.168792,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02194,闵虹智造源,东川路3879号闵虹智造源,121.368068,30.998857,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02195,御河硅谷五星路707弄,677弄与西业路交叉口东100米,121.574712,31.177952,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02196,御河硅谷五星路706弄,西业路与706弄交叉口东北120米,121.574587,31.17566,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02197,虹泾鑫汇园,徐乐路333弄(徐泾北城地铁站2号口步行350米),121.243673,31.174412,工业园,商务住宅;楼宇;商住两用楼宇,amap,kept,industrial_space,命中产业/园区关键词「工业园」
P02198,市北高新数通链谷,康宁路288弄2号,121.434568,31.29535,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02199,中微临港产业化基地1期,妙香路与飞渡路交叉口,121.796252,30.871676,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02200,西虹桥德必易园,华徐公路605号,121.266034,31.195186,工业园,商务住宅;楼宇;商住两用楼宇,amap,kept,industrial_space,命中产业/园区关键词「工业园」
P02201,联东U谷·宝山机器人创新港,富联一路98号,121.412972,31.366928,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02202,华住集团总部园区,丰华公路1299弄,121.332123,31.233932,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02203,华谊万创·新所,沪闵路1391号(剑川路地铁站1号口步行440米),121.418694,31.023222,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02204,张江细胞产业园,半夏路100弄,121.621131,31.091686,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02205,智创壹佰,祁连山南路2891弄100号,121.373948,31.267795,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02206,中宝盛达中心,云桥路218号,121.604218,31.245483,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02207,鑫智汇金融科技产业园,繁昌路56号,121.661038,31.249812,工业园,商务住宅;商务住宅相关;商务住宅相关,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02208,爱得利创智园,康桥东路688号,121.615064,31.153593,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02209,沙河路66号园区,沙河路66号,121.333346,31.238697,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02210,金地威新闵行科创园(银都路园),银都路4277号,121.378552,31.084838,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02211,星中科创,漕宝路1625号(星中路地铁站1号口步行460米),121.374006,31.159304,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02212,企福新尚科技园B区,南乐东路355号,121.309299,31.023282,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02213,灏唯滨江智创,友谊路318号,121.473959,31.400186,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02214,华昇创业园,合川路3136号,121.380819,31.18087,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02215,金地威新·达闼人工智能创新产业基地,东川路3966号,121.360265,30.998984,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02216,金桥智造·金港园,金港路766号,121.614449,31.247412,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02217,G60微衡科技园,新桥镇九新公路1198号,121.313807,31.090107,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02218,燕汇谷智慧产业园,春常路142号,121.360071,31.065872,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02219,上海临港嘉定科技城(一期),金园一路666弄,121.313319,31.253482,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02220,兴悦智汇园,嘉松中路1299弄88号,121.216672,31.238625,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02221,外环源创科创产业园,顾陈路1068号,121.368125,31.327893,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02222,钻石园,沧海路与云水路交叉口东北480米,121.786467,30.859778,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02223,宝邮坊综合商务园区,同济路343号,121.486561,31.386133,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02224,活水协同创新园,洞泾镇沈砖公路5555号,121.253147,31.092693,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02225,上海国茸·浦江科创园,三鲁公路3398号,121.522382,31.082721,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02226,科技绿洲二期,九亭镇云凯路66号,121.329785,31.097564,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02227,上海军弘谷科创园,逸仙路205号,121.489094,31.296834,工业园,商务住宅;楼宇;商务写字楼,amap,kept,industrial_space,命中产业/园区关键词「工业园」
P02228,远中产业园(一期),宜山路与古美路交叉口东北160米,121.395221,31.170817,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02229,颛桥科技绿洲(建设中),都会路1500号,121.425317,31.057033,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02230,科技创新港(建设中),车墩镇北松公路5355弄,121.296819,31.008972,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02231,上海双赢汽车产业园,康梧路448号,121.552461,31.128102,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02232,优大科技园,华西路600号,121.365522,31.067926,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02233,开幕啦城市更新园区,莲花南路与汇源路交叉口南220米,121.425914,31.072766,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02234,湾谷科技园2期,国学路与国权北路交叉口西北180米,121.500855,31.337752,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02235,临港浦江智慧广场,陈行公路2168号,121.512278,31.10021,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02236,金色炉台·中国宝武钢铁会博中心,长江路735号,121.485005,31.356133,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02237,联东·粤浦科技园,园丰路69号,121.344011,31.303742,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02238,顺丰丰泰产业园·上海浦江,联恒路902号,121.539736,31.085322,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02239,228园区,秀沿路228号,121.556409,31.133092,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02240,满松创新园,川周公路3128号,121.608084,31.139797,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02241,环球文创园,虹光路1号,121.333605,31.295765,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02242,正泰启迪智电港,思贤路3857号,121.162492,31.019841,工业园,商务住宅;产业园区;产业园区|商务住宅;楼宇;商住两用楼宇,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02243,璨阳文化科创园,友谊路1060号,121.464499,31.397386,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02244,九陌创新工业集聚园,华新镇华蔡路688号上海鸣河轴承制造有限责任公司,121.200753,31.243443,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02245,陆家嘴御桥科创园,康桥路与康凌路交叉口西120米,121.554982,31.154597,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02246,启迪漕河泾(中山)科技园水木园,广富林东路199号,121.272968,31.049998,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02247,虹桥樱宝创意园,江桥镇高潮路309号,121.333558,31.241987,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02248,联东U谷·上海闵行国际企业港,景谷路410号,121.385685,31.00986,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02249,中国(上海)自由贸易试验区,澳尼路,121.61932,31.304619,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02250,品域·凌云里,天等路400号(近丹棱路),121.427916,31.137423,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02251,远中产业园三期,虹梅路2007号(漕河泾开发区地铁站5号口步行150米),121.393634,31.172158,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02252,印坊创意园,齐齐哈尔路与昆明路交叉口东120米,121.525422,31.266904,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02253,剑川路600号基地,剑川路600号,121.43732,31.032949,工业园,商务住宅;产业园区;产业园区|公司企业;公司;公司,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02254,海尚云栖智慧天地,栖山路1777弄,121.569564,31.260626,工业园,商务住宅;楼宇;商务写字楼,amap,kept,industrial_space,命中产业/园区关键词「工业园」
P02255,中以(上海)创新园,祁连山路111弄(祁连山路地铁站5号口步行460米),121.376695,31.274275,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02256,贵贵·158创意园,曹路镇川沙路158号,121.663706,31.282398,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02257,海尚世界智慧天地,闸殷路307号,121.524937,31.325302,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02258,超煜809文创园,曹路镇川沙路809号,121.67398,31.270854,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02259,联东U谷青浦国际企业港,胜利路1680号,121.105212,31.183642,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02260,外高桥国际智能制造服务产业园,富特东三路526号,121.628268,31.299116,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02261,张江翔港科创园,康桥路666号,121.550045,31.143172,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02262,智能谷,香大路与外青松公路交叉口西北240米,121.121195,31.208336,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02263,蓝谷科技园,南汇新城镇海基六路70弄,121.908193,30.865975,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02264,上海金工生物医药标准产业园B区,豪业路与金争路交叉口西南160米,121.336753,30.819852,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02265,动·静文创园,洞泾路39号,121.2565,31.029273,工业园,商务住宅;产业园区;产业园区|公司企业;公司;公司,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02266,伊诺尔集团园区,召楼路3576号,121.530638,31.081871,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02267,国际传媒港,龙腾大道2171号,121.462269,31.159513,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02268,永久1940·iHUB创意产业,大场镇真大路560号,121.409514,31.298645,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02269,东方美谷上海雷冠生态产业园,浦卫公路3398号,121.407972,30.92496,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02270,长兴园,宜山路1397号(漕河泾开发区地铁站3号口步行490米),121.394016,31.168592,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02271,东方易云上海健康产业总部基地,徐祥路207号,121.265153,31.194809,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02272,由度金闽园,金闽路539号,121.626803,31.256862,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02273,翔云科技园,惠平路与嘉前路交叉口西北160米,121.28361,31.298666,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02274,国家智能传感器创新中心,皇庆路333号3号楼北楼5层,121.234608,31.391269,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02275,城创中心,邯郸路135号,121.497142,31.293227,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02276,上海北郊未来产业园,沪太公路秀乐路交叉口,121.332298,31.445421,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02277,新华园,沪太路785号,121.444676,31.266614,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02278,乐工坊1988,恒西路87号,121.510772,31.085631,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02279,上海集池宇产业园,新团路与汇金路交叉口西220米,121.149541,31.179346,工业园,商务住宅;商务住宅相关;商务住宅相关,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02280,上海云堡未来市,王家厍路885弄,121.231874,31.090072,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02281,上海湾区科创城,亭卫公路1000号,121.358575,30.7504,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02282,兰韵文化中心,蟠龙路899弄(蟠龙路地铁站3号口步行70米),121.278582,31.185302,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02283,海尔智谷,广富林东路与中创路交叉口东80米,121.275871,31.051176,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02284,久富科创园,秀浦路3408号10幢7楼,121.627058,31.130332,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02285,鑫广科创园(闵行园区),江凯路177号,121.516932,31.087553,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02286,118空间,沈庄村沈杜公路118号,121.578347,31.084805,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02287,火炬·莲花科创园,纳贤路60弄,121.603272,31.182987,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02288,715创意园,澳门路715号(长寿路地铁站2号口步行470米),121.436488,31.242839,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02289,海联智谷科创园,华宁路3333号,121.382049,31.056269,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02290,智汇科创园,松江工业区江田东路185号,121.270855,31.029309,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02291,张江国创中心1期,丹桂路999号,121.629014,31.221639,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
P02292,衡创园,华益路76号,121.629575,31.192005,工业园,商务住宅;产业园区;产业园区,amap,kept,industrial_space,命中产业/园区关键词「产业园」
